Date,SPY,SMH,VEA,IPSA,ORO,COMM,RF
2013-03-31,0.03797125692148229,0.011674231252025491,0.011920580906734646,-0.017854463729337744,0.009477104236877087,0.0066345968981780246,0.0007890893036721636
2013-04-30,0.019212593137509337,0.04278055211873877,0.05215441045938585,-0.033430522344534586,-0.0756231330952718,-0.038081137147970345,0.010152881090760069
2013-05-31,0.0236094403739453,0.033468466560074406,-0.029741213884783013,-0.08766358254681772,-0.06198785346133606,-0.015607186756795288,-0.019258389861741998
2013-06-30,-0.013344669914718166,-0.01566982499094849,-0.027951590560127082,-0.04911288660418767,-0.11058839427335088,-0.028229053008165694,-0.01647658428760579
2013-07-31,0.05167731539389031,0.023083016217805286,0.05196672752442155,-0.09592865598063605,0.0743010530498811,0.031834534360133615,0.0038030159380739725
2013-08-31,-0.029992482733690817,-0.036825839753092615,-0.01602159865689523,-0.026526566901752036,0.052047484216675155,0.028152761237091095,-0.008583057783687176
2013-09-30,0.0316467941826446,0.07377498366573865,0.07850455346248753,0.0597799770287859,-0.047838379698351585,-0.03375848208010768,0.0111390308832926
2013-10-31,0.04630641598817564,0.0323470057366233,0.032086820880481204,-0.0027903595183849106,-0.003432632525768975,-0.0003881525541129527,0.00857369450098866
2013-11-30,0.029637649553863055,0.00024307056650396675,0.006609720923122175,-0.05076938362891659,-0.05511195422936577,-0.009320417576715978,-0.002942488719447467
2013-12-31,0.0259264583201253,0.046758999646800525,0.01898197201805618,0.0015246901720276096,-0.03794527189279151,0.005880143035812635,-0.006367692738528885
2014-01-31,-0.035248201261309564,-0.029695989737802297,-0.052063345741630296,-0.14481141750241033,0.034188714238774454,-0.03039766510369779,0.015490090565136727
2014-02-28,0.045515212943366246,0.06023821417788766,0.0594781638891031,0.07777475247341115,0.0627030280482701,0.050241346491444405,0.0046969339877047656
2014-03-31,0.00829620882667692,0.0449023606734289,-0.0035338037862894245,0.04019226353839489,-0.031421423365686874,-0.0003826562769271291,-0.0016964124620648668
2014-04-30,0.00695124243920664,-0.02060936899227106,0.015749701614874656,0.01053764748865249,0.0049348807324614,0.011102489219852796,0.008024287820274978
2014-05-31,0.02320632040222037,0.03738534892255996,0.017652645301338366,0.018249047321098555,-0.03051039187154414,-0.014388484292141346,0.010530430821340087
2014-06-30,0.02064510415587062,0.0679759623026861,0.010357277279412491,-0.01854126186147187,0.06319017654797743,0.021129463237148594,0.0008405747329305324
2014-07-31,-0.013437551726531494,-0.014750573523615529,-0.02371430288892884,-0.04121678382832017,-0.03631673024297155,-0.04740410497367131,-0.0027785530996558006
2014-08-31,0.0394629627356633,0.059885109094879097,0.002645022620460624,-0.003218290337157481,0.0038090706137288155,-0.011453280537745192,0.011415360003214747
2014-09-30,-0.013795883809905818,-0.011416355679989332,-0.041528010847046826,-0.016605224818695974,-0.061763293138879294,-0.07231335049120213,-0.005716768798182725
2014-10-31,0.023551081427593212,0.006459035860537865,-0.003521791351510428,0.0,-0.03054810644807593,-0.03875964322555181,0.0072278670223837604
2014-11-30,0.027471335112026152,0.08031908222827289,0.0,-0.022982966509312086,-0.00488197260677703,-0.08512541995160006,0.00830968854563241
2014-12-31,-0.0025364617497103392,-0.005332749730682429,-0.03769713170677691,-0.041047706419756635,0.013112132840068735,-0.09647398992091893,0.0005686218947766886
2015-01-31,-0.029629136983709725,-0.034602722536710484,0.0071279268049966316,-0.04462263865015004,0.08689905756357263,-0.056910635215919436,0.02403768935940187
2015-02-28,0.05620461273158517,0.08040970368774691,0.061598923108245884,0.08396731802876012,-0.05905219494812319,0.044252854598874736,-0.013066740330578419
2015-03-31,-0.015705580456166213,-0.02931371190641674,-0.012183243489122253,-0.02469126205017247,-0.021522037888980217,-0.0605394055528109,0.005450873500916442
2015-04-30,0.00983395692954403,0.002893380264081369,0.03866407719156495,0.047902562413267846,-0.0016716737223684275,0.07147063280196342,-0.003234072586535408
2015-05-31,0.012856040210105668,0.07843487570229102,-0.0004837134414141797,-0.022737767089359706,0.005552104050766671,-0.03171148430550552,-0.00496724902758805
2015-06-30,-0.020311938600017343,-0.08761075120077999,-0.029107741364066464,-0.06268216892927925,-0.015162101232906178,0.016374954593986635,-0.011122303021744773
2015-07-31,0.022589198679752398,-0.04434686592420711,0.014627557701045957,-0.06295908912112869,-0.06620986259282224,-0.12611101014595383,0.008792383766425438
2015-08-31,-0.060950321788277195,-0.04985620335510188,-0.07233338216080387,-0.01931698693221251,0.03707232801234017,-0.0025431105390751885,-0.0024616578098142217
2015-09-30,-0.025515821666732053,0.006660066033386869,-0.04080362111771818,-0.0590920691807294,-0.01801138660144541,-0.034416756996107134,0.008095772559645331
2015-10-31,0.08505968383033036,0.08680828952970665,0.06734021081257446,0.05855591748012268,0.022833636790845047,0.003300383848505506,0.000293569469908439
2015-11-30,0.003655069717070525,0.029330427576113705,-0.0076238266599437665,-0.07022078822605105,-0.06752062833262484,-0.06644739454177162,-0.003932830881834604
2015-12-31,-0.017282606836965586,-0.024448688491948034,-0.02133582803382328,-0.012497447801911754,-0.004513334897339294,-0.05849192584069618,-0.0017615189287669697
2016-01-31,-0.049786353810164274,-0.06681669107910138,-0.05528369999815086,0.02224320451477091,0.05410997351969926,-0.04341307127139338,0.012011003153358457
2016-02-29,-0.0008260178139930519,0.014279974036410792,-0.030844639912999683,0.017162120548625648,0.10930343875618398,-0.0023474911871989024,0.008509223784908704
2016-03-31,0.06726600050606302,0.09220711768269063,0.07190986606397987,0.11178081526656092,-0.008428860461434318,0.04235294055195871,0.008832815295183316
2016-04-30,0.003941059510857325,-0.0475672564814178,0.023132583832264464,0.03333344107767333,0.051088083708025867,0.09706544723455335,0.004029735292663927
2016-05-31,0.017011494533743177,0.0846359872687219,-0.0029965526329227554,-0.0768424210692853,-0.06138296703293311,0.00891642259016856,-7.264705125309412e-05
2016-06-30,0.0034760953124071126,0.0019330748540866693,-0.02059704404115681,0.06495896979472104,0.08969501879279118,0.043507770945557356,0.02019891330904877
2016-07-31,0.03647112022795773,0.11383959837417024,0.041572544796425026,0.04483691569307968,0.01984656031160892,-0.06970698774774375,0.005989640344090663
2016-08-31,0.0011975480749755185,0.042677328002928894,0.00407276065887574,-0.050195232140150314,-0.03256316550912575,0.007703191756762484,-0.003137456310896458
2016-09-30,5.834308602281624e-05,0.04923726090268099,0.016378586706303322,0.010131572506946851,0.006892135107908315,0.04308559777656096,0.0011423858705337242
2016-10-31,-0.017337103329300607,-0.017273883280160773,-0.024057643191532252,0.08349155679543419,-0.02944919584699579,-0.0033311664643838057,-0.009395141377781191
2016-11-30,0.03683819323123316,0.04086732114604996,-0.015064176541302987,-0.06254687870041464,-0.08356570639157301,0.01671119950318678,-0.025738565243258016
2016-12-31,0.020271687225272172,0.016283474329570558,0.0244851942979738,-0.0009332916592682539,-0.019149882681417818,0.04142015388894049,0.003298516051096989
2017-01-31,0.01789497222716996,0.039084321124969845,0.03667192374374095,0.03901710429747873,0.05419215772584596,-0.005681853384027047,0.001856873592970265
2017-02-28,0.03929129651193719,0.026195618594900383,0.010559962140467283,0.036264988911967944,0.031847686784806095,-0.0019048215203865126,0.006165100803214862
2017-03-31,0.0012501419934713986,0.04346126631662672,0.030584153980924622,0.08116181500089836,-0.00427746474772539,-0.03244268906986558,-0.00039405027931216363
2017-04-30,0.009926084957396775,-0.0001256986122497583,0.02213718097552042,-0.014233358922597472,0.01726748147982482,-0.026956002595717066,0.007960070543377107
2017-05-31,0.01411292653192242,0.07892092417398544,0.0341057377519598,-0.000698566222054775,-0.0012419798017191397,-0.014189100508662844,0.007102276966604482
2017-06-30,0.00637472271662376,-0.04802877682271989,0.006372450766187088,-0.01312383557834329,-0.02155534773928114,-0.009595629914280202,0.0005132929222684268
2017-07-31,0.020554286418370094,0.04861961585330521,0.028799083381677137,0.09095217388099863,0.02313170169958645,0.040830425840549855,0.006123465377259718
2017-08-31,0.0029178017566715564,0.03191995524679103,0.0002349383741280242,0.05917313935862878,0.04198757511241591,0.003989411570231027,0.010679654641835956
2017-09-30,0.020149467974963642,0.05351094688963376,0.025143524418177465,0.009761144309726966,-0.03369891808976022,0.019867498217385204,-0.004687646303105031
2017-10-31,0.023564058349295536,0.08883407601064008,0.017737814139416663,0.051830688285228854,-0.007484813689786707,0.03961043308375678,-0.0002685069349963598
2017-11-30,0.03056581334160513,-0.01338460669252406,0.008601094983176072,-0.12162717807490842,0.003563440057186007,0.009369014415955057,-0.0010662661480561608
2017-12-31,0.012127715944083794,-0.010420169766466314,0.016541767628950987,0.16226454912865274,0.021057003170010358,0.02784664087055022,0.005409793440420918
2018-01-31,0.056359463698625545,0.08894797963010848,0.04748079606335742,0.07285265502455873,0.03234937283169237,0.02950025052873184,-0.012381611357658695
2018-02-28,-0.036360358487340094,0.0002817024672845392,-0.05107484794685879,-0.04020739646557481,-0.020759902030566435,-0.029239780741059374,-0.010363040581069516
2018-03-31,-0.027410486307009596,-0.021212687817950493,-0.003899006758550372,-0.012846558539275743,0.006320007324218668,0.022891491107089434,0.0068652753090086005
2018-04-30,0.005168150064763122,-0.0682775271003413,0.012655688305844626,0.014334076884696234,-0.009539745360543916,0.034157953872296476,-0.008528695842756728
2018-05-31,0.024309007244218472,0.10323155228727043,-0.014283196437576029,-0.07195972699465136,-0.011959209467577336,0.026765335833316417,0.00682179139625938
2018-06-30,0.005750894380172511,-0.04216810847664443,-0.016532312808968053,-0.05996168925880141,-0.03614944763120931,-0.019412157201448066,0.0018845374652884939
2018-07-31,0.03704655465491591,0.031362546334923636,0.02284353070772749,0.047350148929762526,-0.022418909632539674,-0.024321180250611585,-0.0003673389636019708
2018-08-31,0.03192006876284892,0.028803496204840684,-0.01731956921333022,-0.10120294049113576,-0.021381117106768266,0.0075361845738430855,0.00668890231753605
2018-09-30,0.005945268480982424,-0.02285660707879844,0.007108121157743952,0.045454571770148,-0.006607347245927042,0.03394717859510443,-0.0054598505562480915
2018-10-31,-0.06910412070953675,-0.12202906856669204,-0.08597182523615454,-0.08364606672507113,0.02119545356837582,-0.05620486882212028,-0.008621714774367906
2018-11-30,0.018549132343710806,0.03520207370864736,0.005056836923484909,0.03660897195292501,0.003386881324189961,-0.09846689760131166,0.006362031121682765
2018-12-31,-0.08804850362468897,-0.08055811143467395,-0.056775693240998404,-0.036474756326600466,0.04942010593064916,-0.04001262738136546,0.018743799926904448
2019-01-31,0.08006583900851383,0.10666791773725892,0.07466316574852216,0.1282300313426743,0.028865979381443196,0.07108359597559644,0.011108867005829914
2019-02-28,0.032415565087587694,0.06977955308542727,0.0233255981172249,-0.034246432824131534,-0.006092201492829408,0.028350448706795373,-0.0009003167754586539
2019-03-31,0.0181006855030299,0.02903331710104573,0.006016992939349208,-0.04299655737897912,-0.01596899557748621,-0.0037594533170746125,0.019388332826002275
2019-04-30,0.04085210287343588,0.09329440775488229,0.028382491452884073,-0.010421679749083146,-0.006638842503124187,0.01194983710147568,-0.0002474862943127043
2019-05-31,-0.0637711550406429,-0.15501080389182076,-0.05210539859907193,-0.09852574686302107,0.017574298155486723,-0.05966449092115955,0.018262788759337845
2019-06-30,0.06958641552409306,0.12165323475675338,0.05859357208824756,0.08106893891192257,0.08002914919848991,0.03965630203945736,0.012468383555734652
2019-07-31,0.015119391454443631,0.0627156409764702,-0.020378948563478883,-0.05849260273244006,7.514839229982861e-05,-0.01144312791477875,0.001496569034060924
2019-08-31,-0.016743006095411572,-0.02280301463071377,-0.018844908340494237,-0.07226403599970377,0.0791231345612986,-0.04630228382349344,0.027690400747040878
2019-09-30,0.019457838287642693,0.041164102641906286,0.03152314096865805,0.049033245168705664,-0.0339478600543478,0.014160618109561263,-0.0056763652341284
2019-10-31,0.022104565401813048,0.07017539243792359,0.032132588134350826,-0.07772430657058926,0.02563546974700759,0.019281923705550597,0.0031100067305864787
2019-11-30,0.036198153983213244,0.04251320882507237,0.013443437526036828,-0.13147993401817937,-0.03208588289288572,-0.0013046746082253646,-0.00041458428240181977
2019-12-31,0.029055706919512314,0.0799222090482472,0.035666996820101105,0.1137987899133377,0.03655877893383952,0.05849146355034551,-0.0007460934506827721
2020-01-31,-0.00040380588607935586,-0.027154914990899504,-0.029959346728946845,-0.07980783072994946,0.04499655849690343,-0.08589329212084684,0.019794653830682796
2020-02-29,-0.07916595904449364,-0.04070670132606502,-0.07650891470739707,-0.12096515155296117,-0.006361728631845698,-0.06652951838914245,0.016674703388144696
2020-03-31,-0.12487124092725288,-0.11237393395886297,-0.15152872487096158,-0.19584578129785424,-0.002224031676743232,-0.17340193461940212,-0.014286135075480821
2020-04-30,0.1269836370964108,0.14162540557270975,0.07018634855733241,0.16097810011347602,0.07261060302877431,-0.031111108946165755,0.027594888750480884
2020-05-31,0.04764536905584449,0.05458760676346963,0.05577332852566941,-0.050854160831302786,0.02588161543682088,0.08073393628277614,0.0066870649316466135
2020-06-30,0.017734278718209318,0.08345737379762341,0.03497858772779838,0.07522686821138369,0.02737702630176453,0.04499159854635315,0.006712120486922046
2020-07-31,0.058892042432051595,0.0878271420845933,0.026295515893989707,0.08412686498320876,0.10790463097013703,0.0511778431719605,0.014538836082561124
2020-08-31,0.06979677941272877,0.05504763975316829,0.05174556517410811,-0.07210829704170363,-0.0032356731296194763,0.046367895870514486,-0.009417646404883184
2020-09-30,-0.03744356063272425,-0.006671553709339473,-0.017997455947427854,-0.049704135383456305,-0.0417140433776253,-0.03545053312800128,-0.0009851364644292149
2020-10-31,-0.024933505100940057,0.004305337127169295,-0.03545231130878446,-0.007886980353725814,-0.0051942084141127776,-0.03139361968173937,-0.005563780654719741
2020-11-30,0.10877671066789252,0.19239793766281732,0.1429658765210886,0.12510441688456275,-0.05408625961608993,0.10197633273386697,0.012135712296560408
2020-12-31,0.037048459338504314,0.05431775269302297,0.05630049248152935,0.12925809744743044,0.07013861264675048,0.054519257387626086,0.0015251496314074853
2021-01-31,-0.010190539691776745,0.03749661776520363,-0.0072018475725854625,-0.009268429652222632,-0.03223816988295236,0.03333342280301976,-0.008618040363558066
2021-02-28,0.027805439808225918,0.06328042551292623,0.024322430889505586,0.04944879884279474,-0.06256881416817583,0.10138242197883263,-0.015476086723950289
2021-03-31,0.045399267917082264,0.010790616085978755,0.02768460113200466,0.0904168813627535,-0.011433105943016053,-0.007172567441892208,-0.012714706575498669
2021-04-30,0.052910332364280555,-0.002258196471229046,0.030543840031416414,-0.06861305643524662,0.035633887903232075,0.07826599455680228,0.008660263627397358
2021-05-31,0.006566292550097774,0.025473210981066696,0.03576355422101063,-0.07805654495780612,0.07678377966625938,0.038526085129183985,0.0015388438029360074
2021-06-30,0.02242745153947201,0.05236956912472879,-0.009213612801040716,0.0022240388643464115,-0.07147662098325525,0.034946127896527956,0.008974825441377732
2021-07-31,0.024412275528829408,0.0034321748763623816,0.005046658174714613,-0.05624541984999443,0.025297363508325565,0.01298693017210617,0.011683990347971296
2021-08-31,0.02976002018198942,0.02922388832713696,0.013132570124766652,0.044972361663077054,-0.0007655451490135023,-0.016410265518399636,-0.0018937411884959454
2021-09-30,-0.04660548378328677,-0.05376074291005395,-0.03385571945155441,-0.0902727381821018,-0.03223525924924131,0.05213765851338259,-0.010135808694122561
2021-10-31,0.07016354570647199,0.06778014209422523,0.032283712216839566,-0.056538616633762806,0.014797178527087285,0.05797826545533469,0.0007033187094054316
2021-11-30,-0.008034704366536194,0.11423779649216859,-0.046431391529900945,0.03139020295022532,-0.006900653696985448,-0.08758777782021476,0.0020411714175334605
2021-12-31,0.04624778608054636,0.01818207138723471,0.04328558293844953,-0.05848328373159406,0.032990977123064535,0.06673513500253692,-0.0031033449065411833
2022-01-31,-0.052741381529686104,-0.10813164345609916,-0.03858185181590201,0.13945426236104863,-0.016787612677039987,0.07892184904540622,-0.02064884843041781
2022-02-28,-0.02951676733848574,-0.026325618803867412,-0.02648197985008105,-0.01102227758815122,0.061217257237826006,0.06467457979356417,-0.01138055722517195
2022-03-31,0.037590378092131393,0.0061161137581757785,0.0067545192836089285,0.11721736482879241,0.0127255799503041,0.09174683210457268,-0.027520426115982266
2022-04-30,-0.08776922854440405,-0.14804104480857128,-0.06787431512710229,-0.12659107256838775,-0.020702963524693363,0.05640835328023441,-0.03972727850953217
2022-05-31,0.002257213044277284,0.06408536430580392,0.016528820113415277,0.19653432588990793,-0.03261547766106776,0.04613143793594299,0.008297255184210206
2022-06-30,-0.08246034147300951,-0.16702107424638402,-0.09170043693717744,-0.17660236196254742,-0.01565965107712486,-0.0750000589863048,-0.01662056332965478
2022-07-31,0.09208741038619395,0.1640897243225925,0.0529411081757436,0.09846285703026991,-0.0258815174913124,-0.019894770482679403,0.023818131610169324
2022-08-31,-0.04080200397061995,-0.09525209720432559,-0.058193899808341554,0.05030244026553565,-0.02943328245830701,-0.014936794471340109,-0.02797516325919447
2022-09-30,-0.09244592867155776,-0.13725130688139964,-0.09860004749065332,-0.13575807476499113,-0.028881810636775418,-0.07037331192234497,-0.0418298313974953
2022-10-31,0.081275547928648,0.0221477702707098,0.06078095597270705,0.027916617723527493,-0.017844407703562548,0.05060648740613494,-0.011577188771782043
2022-11-30,0.05559159480862075,0.20351966567334356,0.12548621728103448,0.09890568083010187,0.0849186596373046,0.014729292797607485,0.03665865170896154
2022-12-31,-0.057628321267792826,-0.09872509109068062,-0.021824799109902315,0.025429853003048786,0.02930648566594085,-0.027115187951924136,-0.008060299315483022
2023-01-31,0.06288748024704605,0.16832563246197374,0.09030254462481135,0.08010310917376429,0.05759257431981046,0.008924982100713352,0.033129093280221955
2023-02-28,-0.025142732052405803,0.009700494421555295,-0.03474664304092523,-0.03930260835979926,-0.05367596391642193,-0.044632110101468614,-0.026660118868148563
2023-03-31,0.03707786046244155,0.09937334349118654,0.02648520225727302,0.023834804379816887,0.07916128247166143,-0.0008417372561951852,0.026757416351548047
2023-04-30,0.01597491903384407,-0.06056450015778836,0.02634494822271649,-0.012856194895198403,0.008623522653246951,-0.007582200931766425,0.005879492153664678
2023-05-31,0.004616200902126888,0.16748221992964285,-0.03731641418311715,-0.00527982118435244,-0.013419890078922081,-0.064091620521748,-0.011637789615665417
2023-06-30,0.06479986784497282,0.05487432880039078,0.04428977470248574,0.07419665345585358,-0.02221370606110007,0.029478426456255757,-0.002236794242710838
2023-07-31,0.03273311299687354,0.05497538064782481,0.031399042499732355,0.061000653421611206,0.02288664235862692,0.08722470283873629,-0.0011864844562716748
2023-08-31,-0.016251875457252485,-0.027393876785186566,-0.03947092087558379,-0.08947022995385245,-0.012777635059315506,-0.0036467509820943267,-0.006604293736949929
2023-09-30,-0.047434398682135503,-0.07194982593686283,-0.03784794350573817,-0.07094724854390255,-0.047605861131121974,0.015046835118443846,-0.024792129176499977
2023-10-31,-0.02170880736947378,-0.04159195804318894,-0.033851874627028766,-0.07521952108203356,0.07372411557093361,-0.018028860527933288,-0.015203961721384274
2023-11-30,0.09134393698944976,0.15494784985058052,0.08806825792807182,0.10941367556523263,0.02531372564947043,-0.02447976477294167,0.04541387558678256
2023-12-31,0.04565525434007034,0.09623665173542983,0.055885612299969134,0.056460985883012293,0.012821182352028115,-0.03291286635868107,0.035553164662800674
2024-01-31,0.015926520963537527,0.06290381541996637,-0.01085595809293427,-0.0985466483960491,-0.014228180398366375,0.013157883578200247,-0.0016314916830102444
2024-02-29,0.05218682886295478,0.14031316962406182,0.027437801723902533,0.03539123444088865,0.004563548019519192,-0.015226185311103313,-0.013630406079872315
2024-03-31,0.03270202217862961,0.06152399887858584,0.036584249652043876,0.009115043100634379,0.08668323846462611,0.04456566281223617,0.008497599972381753
2024-04-30,-0.040319626347639526,-0.048446650670050495,-0.03408424788440345,0.004892765755685646,0.02989497307015121,0.016107970298457452,-0.02408370048688968
2024-05-31,0.05057959716582827,0.12326589761413698,0.046636550883762506,0.05730339177218413,0.016189210429127243,-0.0029990763859105707,0.016804648406379297
2024-06-30,0.035280096711594267,0.08408182595930591,-0.01654152660623598,-0.06017886951219098,-0.0013469974027457976,-0.001719002334276798,0.008807543069238699
2024-07-31,0.012109231177765745,-0.052589125014448235,0.03014964650030194,0.00541158471999581,0.053671963349382734,-0.027980972498845347,0.023541891292561568
2024-08-31,0.023365508999098505,-0.014292088263154645,0.02907099116782863,0.024990307746294294,0.02092249026936499,-0.020814967064192058,0.014516290871651183
2024-09-30,0.021004777672464447,0.00817380206703655,0.010785525728266299,0.023255873058587673,0.050888514912532656,0.007236571314352291,0.013165449753244518
2024-10-31,-0.008923646360100457,-0.015359577199166252,-0.0513159931085615,-0.06231674071429061,0.04299348742370923,0.014369065928183655,-0.024556517621800333
2024-11-30,0.059633418953695116,0.0018620305999992315,0.003991868428093959,-0.008991352994042967,-0.031241364603207922,-0.019920335207353812,0.010683476606346165
2024-12-31,-0.02406006705359487,0.004598073071112374,-0.03505968446259922,-0.00897568612998445,-0.014088486936242095,0.01722728461039935,-0.016809978993234664
2025-01-31,0.02685634303853357,0.005987565623802649,0.04433274848794899,0.09145363100563753,0.06785607873643396,0.02759587731841817,0.00597962714759559
2025-02-28,-0.012694838334663117,-0.04453657888379592,0.022627256981598176,0.04720095139300695,0.018216241876358952,0.001365542193477065,0.021566180423656878
2025-03-31,-0.055719310915217646,-0.0915066551065774,-9.728095830308092e-05,0.0419285928442934,0.09446585889998316,0.022727313461619714,0.00012247244865970508
2025-04-30,-0.008670167189502642,-0.0008984570539989356,0.04013370039064057,0.04393025566094577,0.05424437277239913,-0.0857778632599584,0.003960963959482644
2025-05-31,0.06284494004594876,0.13475007597713473,0.05125775482717354,0.011885692000702663,-0.0005595776946504261,0.01507046323581207,-0.00674273135733483
2025-06-30,0.05138634041645607,0.1632116848342553,0.03388645411662372,0.019946003941718526,0.004051318985581975,0.044540337874050095,0.015166144047474406
2025-07-31,0.023031446515753284,0.03549914912119023,-0.013857095637519579,-0.05151042851631671,-0.0061345510598058706,0.029344342392092937,-0.002656934662620958
2025-08-31,0.02051948404438786,0.005228979189877636,0.0442902431874308,0.09989965261357847,0.049874624687468394,-0.010690501750062142,0.011541107697427
2025-09-30,0.03562043418529992,0.12425489445693683,0.025497937385157154,0.004571557660105752,0.11758415768627128,0.014407972239687483,0.011052733768125211
2025-10-31,0.02383739357630099,0.11232998883499667,0.01769031703555668,0.07160189807638018,0.035586670754335525,0.015534844102449874,0.006029574537379512
2025-11-30,0.0019500049129079766,-0.029585092262622514,0.009675280624648064,0.07191406706744696,0.05367817567023114,0.007867126314085038,0.005972851965456716
2025-12-31,0.0007975029584423865,0.025464332415918944,0.0317836574978867,0.07089627894450423,0.02173350667644791,0.0022788157681672416,-0.0030016558786857273
2026-01-31,0.014737728839574471,0.12031762414899405,0.05970860706275727,0.11980202986432875,0.12273224230545976,0.09257601244724079,0.0021602129172881845
2026-02-28,-0.008641958340223965,0.007212620145096604,0.0610272710424169,-0.038461594465131865,0.08720077925273872,0.027425299546639748,0.01601671662059756
2026-03-31,-0.04937956664344334,-0.05652484557596116,-0.08614683377497734,-0.085977032135929,-0.11051161024305556,0.15338646705009684,-0.017373460301627675
2026-04-30,0.10505268686597247,0.3216484331961529,0.07365792848704489,0.05030176831319655,-0.015408224107347213,0.07426596068635027,0.001498851673426893
2026-05-31,0.05262575303750272,0.18197424856516742,0.043168546450290224,0.005268260871703401,-0.015436926989543909,-0.05209005850040571,0.002757349350651417
2026-06-30,-0.010292566443839024,0.0951029714143743,-0.002019816450075096,-0.039381500451320384,-0.11684884638695336,-0.09565806440342628,0.002690804589108531
2026-07-31,0.00034817917005858234,-0.1758831248763505,-0.008842066714638164,-0.00931987216056085,0.00857810852984442,0.10465119773052689,-0.012792700518224787
2026-08-31,0.0267994025821654,0.02978553403754547,0.032568611341134535,0.02974823581171293,0.0992625397928133,0.06281828272307455,0.0036398308694971515
2026-09-30,-0.0035982136882191096,0.021378697356725818,-0.0031540830130877273,-0.02518519648799189,-0.02362769721560176,0.059424941076332116,-0.010654677875423402
